price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id,z_age,z_log_mileage,y,brand_id
70000,11.156250521031495,2020,4,29000,10.275085591132715,Land,Land,Hybrid,Automatic,None reported,Yes,3513,-0.7474792060425056,-0.3424760325069858,0.903729679755827,19
29500,10.292145542327912,2017,7,69404,11.147714190009209,Porsche,Porsche,Plug-In Hybrid,Automatic,Accident/damage reported,Yes,3514,-0.25218887338089024,0.4306490020380894,0.039624701052243694,29
12900,9.464982590349763,2007,17,103000,11.542493975902508,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3515,1.3987789021578276,0.7804130780716001,-0.7875382509259055,20
26500,10.184900011974314,2015,9,70500,11.163382173096926,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,3516,0.07800468172685332,0.44453040585815495,-0.06762082930135449,29
33000,10.404262840448617,2018,6,63460,11.0581808229708,GMC,GMC,E85 Flex Fuel,Automatic,None reported,Yes,3518,-0.417285650934762,0.351324891444386,0.15174199917294828,12
32000,10.373491181781864,2020,4,69487,11.148909354774602,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,3520,-0.7474792060425056,0.4317078852808819,0.12097034050619548,14
49000,10.799575577092764,2015,9,86000,11.362114203075018,GMC,GMC,Diesel,Automatic,None reported,Yes,3521,0.07800468172685332,0.6206015405193874,0.5470547358170954,12
48219,10.78350841323725,2022,2,8730,9.074635189810808,Genesis,Genesis,Gasoline,Automatic,None reported,Unknown,3522,-1.0776727611502492,-1.4060422039418574,0.5309875719615818,11
8000,8.987196820661973,2002,22,70000,11.156264806643742,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3523,2.2242627899271863,0.4382246141478306,-1.2653240206136953,9
17900,9.792555991828847,2017,7,70000,11.156264806643742,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3524,-0.25218887338089024,0.4382246141478306,-0.4599648494468216,7
16000,9.680344001221918,2015,9,83420,11.331655355212051,Audi,Audi,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3525,0.07800468172685332,0.5936158356770547,-0.5721768400537499,2
2899,7.972121128921655,2003,21,189000,12.149507585033072,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,3526,2.0591660123733146,1.3182105077371158,-2.280399712354013,27
97555,11.488171600504,2017,7,31500,10.357774570341576,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3527,-0.25218887338089024,-0.26921586204081527,1.2356507592283315,29
13000,9.472704636443673,2015,9,85766,11.35938959610797,BMW,BMW,Gasoline,Automatic,None reported,Yes,3528,0.07800468172685332,0.6181876133821921,-0.7798162048319952,4
34000,10.4341158035983,2018,6,92800,11.438212694578302,GMC,GMC,Gasoline,Automatic,None reported,Yes,3529,-0.417285650934762,0.6880227194127366,0.18159496232263095,12
75500,11.231887935237117,2021,3,13970,9.544739031650487,Land,Land,Hybrid,Automatic,None reported,Yes,3530,-0.9125759835963774,-0.9895430777041733,0.9793670939614483,19
15500,9.648595302907339,2000,24,265000,12.487488878546145,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3531,2.55445634503493,1.6176526754122396,-0.6039255383683297,33
8000,8.987196820661973,2011,13,95426,11.466116836262017,Scion,Other,Gasoline,Automatic,None reported,Yes,3532,0.7383917919423404,0.7127450245617409,-1.2653240206136953,28
18000,9.798127036878302,2001,23,119900,11.694421681264394,Honda,Honda,Gasoline,Manual,Accident/damage reported,Yes,3533,2.3893595674810584,0.9150168632414776,-0.4543938043973661,13
25495,10.146237633489257,2020,4,23162,10.050311456976926,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,3534,-0.7474792060425056,-0.5416197580939912,-0.10628320778641154,23
83500,11.332601910838946,2023,1,3950,8.281723990411392,BMW,BMW,Gasoline,Automatic,None reported,Yes,3535,-1.2427695387041209,-2.1085398062621468,1.0800810695632777,4
43000,10.668955394675699,2006,18,80000,11.289794413577894,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3536,1.5638756797116993,0.5565281880928874,0.41643455340003044,29
32500,10.388995368317829,2015,9,94634,11.457782665473019,Ford,Ford,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3537,0.07800468172685332,0.7053611775420067,0.1364745270421608,10
33885,10.430727717570214,2007,17,65000,11.082157933374816,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3538,1.3987789021578276,0.37256795445339513,0.17820687629454568,7
59500,10.993731591533722,2023,1,500,6.2166061010848646,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,3540,-1.2427695387041209,-3.93817768608964,0.7412107502580536,33
5500,8.612503371220562,2011,13,181000,12.10625783509458,Audi,Audi,Gasoline,Automatic,None reported,Yes,3541,0.7383917919423404,1.2798924140391625,-1.6400174700551062,2
27900,10.236381967809457,2018,6,48700,10.793454842740767,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3542,-0.417285650934762,0.11678492464312612,-0.016138873466211123,24
130000,11.77528972943772,2009,15,13500,9.510519035757246,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3543,1.068585347050084,-1.0198610566715782,1.5227688881620516,29
20000,9.903487552536127,2017,7,87500,11.37940550085183,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3544,-0.25218887338089024,0.6359211566862631,-0.3490332887395411,33
12500,9.433483923290392,2000,24,45000,10.714439990727769,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3545,2.55445634503493,0.046779930226516345,-0.8190369179852759,16
14500,9.581903928408666,1996,28,85760,11.359319636684408,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3546,3.214843455250417,0.6181256312493256,-0.6706169128670023,7
44340,10.699642483170303,2021,3,19291,9.867445781188863,Lincoln,Lincoln,Gasoline,Automatic,None reported,Unknown,3550,-0.9125759835963774,-0.7036337375725216,0.44712164189463444,21
49990,10.819578264407616,2012,12,1295,7.16703787691222,Ford,Ford,Gasoline,Manual,None reported,Yes,3551,0.5732950143884686,-3.0961211680413925,0.5670574231319474,10
49900,10.81777628173961,2017,7,55000,10.915106645867503,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,3552,-0.25218887338089024,0.22456508978545656,0.5652554404639414,6
9650,9.174713194333032,2010,14,74000,11.211833885608513,MINI,MINI,Gasoline,Manual,None reported,Yes,3553,0.9034885694962123,0.4874572958976492,-1.0778076469426363,25
49999,10.81975828421028,2022,2,14976,9.614270969992395,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,3554,-1.0776727611502492,-0.9279396850331264,0.5672374429346121,9
33889,10.43084575693648,2018,6,25348,10.140494560509492,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Unknown,3555,-0.417285650934762,-0.4617199987648052,0.1783249156608111,4
35000,10.46310334047155,2010,14,23133,10.049058675855347,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,3556,0.9034885694962123,-0.5427296878500698,0.21058249919588157,7
28500,10.257659366256743,2021,3,39960,10.595659257474393,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3558,-0.9125759835963774,-0.058456545655707876,0.005138524981074255,9
38978,10.570752663381969,2022,2,18533,9.827362162146636,Ford,Ford,Gasoline,Automatic,None reported,Yes,3560,-1.0776727611502492,-0.7391467260267299,0.3182318221063003,10
92888,11.439149745306842,2023,1,7500,8.922791623969637,GMC,GMC,Gasoline,Automatic,None reported,Yes,3561,-1.2427695387041209,-1.5405714438012283,1.1866289040311742,12
64000,11.06663836234181,2022,2,26520,10.185692150979541,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,3562,-1.0776727611502492,-0.4216761717134104,0.8141175210661409,15
34999,10.463074768634808,2020,4,44000,10.691967639914864,Honda,Honda,Gasoline,Automatic,None reported,Yes,3564,-0.7474792060425056,0.02687004299510454,0.2105539273591397,13
11000,9.305650551780507,2001,23,111000,11.6172944892629,Pontiac,Other,Gasoline,Automatic,None reported,Yes,3565,2.3893595674810584,0.8466842838860767,-0.9468702894951608,28
79950,11.2891567182621,2019,5,28200,10.247112717290387,BMW,BMW,Plug-In Hybrid,Automatic,Accident/damage reported,Yes,3568,-0.5823824284886338,-0.3672592324657302,1.0366358769864323,4
2300,7.7406644019172415,2000,24,194277,12.17704540198627,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,3569,2.55445634503493,1.3426082592096753,-2.511856439358427,27
43775,10.686818157154052,2018,6,84224,11.341247068274754,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3571,-0.417285650934762,0.6021138307032272,0.4342973158783838,7
24900,10.1226230824528,2018,6,66690,11.107825290265769,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,3572,-0.417285650934762,0.3953085295486278,-0.12989775882286914,4
39848,10.59282749475312,2018,6,41500,10.633472802314019,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,3573,-0.417285650934762,-0.024954780760485747,0.3403066534774517,24
17900,9.792555991828847,2015,9,39000,10.571342565808699,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,3575,0.07800468172685332,-0.08000046836035743,-0.4599648494468216,35
61995,11.034809015613943,2019,5,112000,11.626263078808801,Ford,Ford,Diesel,Automatic,None reported,Yes,3577,-0.5823824284886338,0.8546302085456889,0.7822881743382748,10
39998,10.596584731846031,2023,1,1716,7.448333860897476,Volkswagen,Volkswagen,Unknown/Other,Automatic,None reported,Unknown,3578,-1.2427695387041209,-2.8469006318178574,0.3440638905703626,34
15499,9.648530784697051,2016,8,90360,11.41156803736444,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,3579,-0.08709209582701846,0.6644162830027548,-0.6039900565786169,2
30825,10.336081328032545,2020,4,82146,11.316265604234992,Ford,Ford,Gasoline,Automatic,None reported,Yes,3580,-0.7474792060425056,0.5799809378853735,0.08356048675687688,10
41000,10.621327345686446,2020,4,16850,9.732165281200542,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3581,-0.7474792060425056,-0.823488554801069,0.36880650441077734,10
28000,10.239959789157341,2003,21,101000,11.522885696764481,Honda,Honda,Gasoline,Manual,None reported,Yes,3582,2.0591660123733146,0.7630406798881414,-0.012561052118327254,13
25999,10.165813354725493,2015,9,68750,11.13824656087758,BMW,BMW,Gasoline,Manual,None reported,Yes,3583,0.07800468172685332,0.4222609419757961,-0.0867074865501749,4
3200,8.070906088787819,2004,20,143000,11.870606902224587,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,3584,1.894069234819443,1.0711121427413182,-2.1816147524878495,9
6900,8.83927669058535,2005,19,152270,11.933417107095016,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,3585,1.7289724572655711,1.1267602636861904,-1.4132441506903177,27
33591,10.422013452928306,2021,3,19605,9.883590920821671,Kia,Kia,Gasoline,Automatic,None reported,Unknown,3586,-0.9125759835963774,-0.689329586124333,0.16949261165263785,18
69999,11.156236235215168,2020,4,19200,9.862717639992917,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3587,-0.7474792060425056,-0.7078227411533758,0.9037153939394997,7
5900,8.68270762989381,2004,20,64500,11.07443600653965,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3588,1.894069234819443,0.36572653880545586,-1.5698132113818577,7
18995,9.851931065621725,2011,13,149000,11.91170829631447,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3589,0.7383917919423404,1.1075268520076706,-0.40058977565394294,33
7200,8.881836305004146,1997,27,134033,11.80584877809198,Pontiac,Other,Gasoline,Automatic,Accident/damage reported,Yes,3591,3.0497466776965454,1.01373821868983,-1.370684536271522,28
34998,10.463046195981693,2019,5,37226,10.524789583442729,Kia,Kia,Gasoline,Automatic,None reported,Unknown,3592,-0.5823824284886338,-0.1212451355030634,0.21052535470602507,18
13700,9.525151111816216,2017,7,71924,11.18337918841975,Ford,Ford,Gasoline,Automatic,None reported,Yes,3593,-0.25218887338089024,0.4622472136526297,-0.7273697294594523,10
21500,9.975808214115753,2014,10,122200,11.713422508992204,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,3594,0.2431014592807251,0.9318510761155014,-0.27671262715991496,17
6800,8.824677891164198,1999,25,88750,11.393589974879816,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3596,2.7195531225888017,0.648488212117417,-1.4278429501114704,7
24700,10.114558522616068,2008,16,64800,11.079076314320059,Cadillac,Cadillac,Gasoline,Automatic,Unknown,Unknown,3597,1.2336821246039558,0.36983772438618023,-0.13796231865959996,6
12599,9.44137272471063,2014,10,112180,11.627868917267559,Ford,Ford,Hybrid,CVT,None reported,Unknown,3598,0.2431014592807251,0.8560529374311502,-0.8111481165650378,10
35500,10.477287975463508,2020,4,88000,11.385103457032141,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3600,-0.7474792060425056,0.6409693897769633,0.22476713418783945,32
27950,10.238172478583245,2018,6,74000,11.211833885608513,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3601,-0.417285650934762,0.4874572958976492,-0.014348362692423677,33
34500,10.448714603019452,2019,5,44460,10.702367679393,Ford,Ford,Gasoline,Automatic,None reported,Yes,3602,-0.5823824284886338,0.036084193082731225,0.19619376174378367,10
17000,9.740968623038354,2015,9,96000,11.472113887062386,GMC,GMC,Gasoline,Automatic,None reported,Yes,3603,0.07800468172685332,0.7180582472926638,-0.5115522182373144,12
21750,9.98736903651683,2006,18,27407,10.2185902205639,Ford,Ford,Gasoline,Manual,None reported,Yes,3607,1.5638756797116993,-0.3925293832439281,-0.2651518047588386,10
34645,10.452908694061481,2020,4,23339,10.057923905840546,Alfa,Other,Gasoline,Automatic,Unknown,Unknown,3608,-0.7474792060425056,-0.5348753369298943,0.20038785278581273,28
35900,10.48849257447637,2016,8,74122,11.213481154485768,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3609,-0.08709209582701846,0.48891673099898825,0.2359717332007012,32
6000,8.699514748210191,1997,27,50000,10.819798284210286,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3610,3.0497466776965454,0.14012449215487224,-1.553006093065477,16
38998,10.571265641745532,2021,3,14745,9.598727138549595,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3611,-0.9125759835963774,-0.9417110938967024,0.3187448004698634,24
85950,11.361521010810995,2021,3,2700,7.901377353792616,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3612,-0.9125759835963774,-2.445516507408075,1.1090001695353262,7
6000,8.699514748210191,2012,12,190000,12.154784614286667,Buick,Buick,Gasoline,Automatic,Accident/damage reported,Yes,3613,0.5732950143884686,1.3228858111012658,-1.553006093065477,5
50000,10.819778284410283,2020,4,4000,8.294299608857235,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3615,-0.7474792060425056,-2.0973981528051246,0.5672574431346149,17
115999,11.661336849361689,2022,2,2220,7.7057128238944275,Land,Land,Hybrid,Automatic,None reported,Yes,3616,-1.0776727611502492,-2.618869921027049,1.4088160080860206,19
32000,10.373491181781864,2017,7,124000,11.728044909070785,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3617,-0.25218887338089024,0.9448061220313011,0.12097034050619548,12
35690,10.482625816484205,2019,5,45163,10.718055588300412,Ford,Ford,Gasoline,Automatic,None reported,Yes,3618,-0.5823824284886338,0.04998325063321655,0.2301049752085369,10
20900,9.947504437952903,2020,4,49400,10.807725945886109,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,3619,-0.7474792060425056,0.1294287310992109,-0.3050164033227656,34
75000,11.225243392518447,2021,3,13700,9.525224101853109,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3621,-0.9125759835963774,-1.0068327709289513,0.9727225512427786,7
9500,9.159047077588632,2011,13,174678,12.070705282829275,Land,Land,Gasoline,Automatic,None reported,Yes,3622,0.7383917919423404,1.2483938266290453,-1.0934737636870366,19
17000,9.740968623038354,2008,16,160000,11.982935344196433,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3625,1.2336821246039558,1.1706320652967888,-0.5115522182373144,33
9500,9.159047077588632,2016,8,40000,10.596659732783579,Toyota,Toyota,Unknown/Other,Automatic,None reported,Yes,3626,-0.08709209582701846,-0.05757015193795533,-1.0934737636870366,33
17000,9.740968623038354,2015,9,102000,11.532737896139919,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3629,0.07800468172685332,0.7717694586518524,-0.5115522182373144,24
5949,8.690978417187905,2012,12,163500,12.004574385508691,Chrysler,Chrysler,E85 Flex Fuel,Automatic,None reported,Yes,3631,0.5732950143884686,1.1898036631376137,-1.5615424240877633,8
149000,11.911701584927597,2023,1,1500,7.313886831633462,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3632,-1.2427695387041209,-2.96601701681607,1.6591807436519286,29
136900,11.82700601127654,2021,3,2100,7.650168700845001,Porsche,Porsche,Gasoline,Manual,Unknown,Unknown,3633,-0.9125759835963774,-2.6680804925194943,1.5744851700008713,29
63500,11.058795184880783,2018,6,66281,11.10167364610033,Ford,Ford,Diesel,Automatic,None reported,Yes,3634,-0.417285650934762,0.38985834133105524,0.8062743436051143,10
39499,10.58403063411305,2021,3,18000,9.798182590890704,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3635,-0.9125759835963774,-0.7649990268386658,0.331509792837382,10
21500,9.975808214115753,2014,10,27300,10.214678610538817,Ford,Ford,Gasoline,Automatic,None reported,Yes,3636,0.2431014592807251,-0.39599496257477174,-0.27671262715991496,10
24899,10.122582921003769,2020,4,19319,9.86889610776651,Mazda,Mazda,Gasoline,Automatic,Accident/damage reported,Yes,3637,-0.7474792060425056,-0.7023487879537622,-0.12993792027189954,23
90000,11.407564949312402,2016,8,32936,10.402351924902842,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,3638,-0.08709209582701846,-0.22972154701437797,1.1550441080367335,24
52999,10.878028324431728,2017,7,30450,10.323874113321294,BMW,BMW,Gasoline,Automatic,None reported,Yes,3639,-0.25218887338089024,-0.29925073831996063,0.6255074831560599,4
29500,10.292145542327912,2017,7,38200,10.5506169722625,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3640,-0.25218887338089024,-0.09836277650267912,0.039624701052243694,17
31871,10.369451784390096,2020,4,26315,10.177932398205888,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3641,-0.7474792060425056,-0.42855110010667635,0.11693094311442742,17
