price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id
84900,11.349229372299439,2020,4,25520,10.147256921643994,BMW,BMW,Gasoline,Automatic,None reported,Unknown,980
41999,10.645401087458245,2020,4,30554,10.327283617329016,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,981
54900,10.913268627497622,2023,1,17000,9.741027444837728,Volvo,Volvo,Unknown/Other,Automatic,None reported,Yes,982
30999,10.341710224882465,2011,13,41314,10.628980909135285,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,983
64500,11.074420502783864,2020,4,49899,10.81777628173961,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,984
4500,8.411832675758411,2012,12,186268,12.13494714446161,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,985
25995,10.165659490817816,2016,8,51335,10.846147539430351,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,986
99750,11.51042233475211,2019,5,10400,9.249657234353133,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,987
142998,11.870585923130253,2020,4,20622,9.934162236804047,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,988
45861,10.733370361669143,2022,2,19376,9.871842074700583,RAM,RAM,Gasoline,Automatic,None reported,Yes,989
187900,12.143665185401556,2020,4,12245,9.4129546320379,Audi,Audi,Gasoline,Automatic,None reported,Unknown,990
57000,10.950806546816688,2006,18,77000,11.251573687764477,Mitsubishi,Mitsubishi,Gasoline,Manual,None reported,Yes,991
24000,10.085809109330082,2013,11,40000,10.596659732783579,Acura,Acura,Gasoline,Automatic,None reported,Yes,992
10000,9.210340371976184,2012,12,113000,11.635151947212842,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,993
46000,10.736396675471232,2022,2,7600,8.936035096566041,Chevrolet,Chevrolet,Gasoline,Manual,Accident/damage reported,Yes,994
29900,10.305613759378778,2022,2,20400,9.923339198238729,Toyota,Toyota,Hybrid,CVT,None reported,Yes,995
39000,10.571316925111784,2019,5,115000,11.652696102959753,Ford,Ford,Gasoline,Automatic,None reported,Yes,996
7000,8.85366542803745,2012,12,239000,12.384223015005313,Lexus,Lexus,Hybrid,Automatic,None reported,Yes,997
32998,10.40420223255139,2014,10,62194,11.038029889644065,Jaguar,Jaguar,Gasoline,Automatic,None reported,Unknown,998
38598,10.560955740639056,2020,4,22138,10.005096038124226,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,999
62500,11.042921835724492,2017,7,48900,10.797553125151618,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,1000
117000,11.669929213779893,2014,10,21800,9.989711119284745,Audi,Audi,Gasoline,Automatic,None reported,Yes,1001
16750,9.726153537253213,2016,8,68200,11.130214506480655,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,1002
7000,8.85366542803745,2001,23,139000,11.842236406331555,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,1003
130000,11.77528972943772,2021,3,76100,11.239816684367907,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1004
54998,10.915052099917071,2022,2,14330,9.570180302058072,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,1005
45999,10.736374936104498,2019,5,41906,10.64320815639566,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,1006
21500,9.975808214115753,2016,8,164000,12.00762780434872,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,1007
7945,8.980298078970817,2013,11,161933,11.994944123794168,Ford,Ford,Hybrid,CVT,None reported,Yes,1008
34580,10.451030759237282,2022,2,22829,10.035830739523842,Hyundai,Hyundai,Gasoline,Automatic,None reported,Unknown,1009
59950,11.00126616045566,2023,1,5483,8.609590040682205,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,1010
31000,10.341742483467284,2020,4,46891,10.755602364191718,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,1011
39000,10.571316925111784,2019,5,72000,11.184435286790631,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,1012
129900,11.77452020265869,2020,4,3400,8.131824785007195,Porsche,Porsche,Gasoline,Manual,None reported,Yes,1013
30000,10.308952660644293,2021,3,18000,9.798182590890704,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,1014
39998,10.596584731846031,2021,3,30630,10.329767847024877,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,1015
33580,10.421685930631531,2007,17,24985,10.126070946991774,Toyota,Toyota,Gasoline,Automatic,Unknown,Unknown,1016
93999,11.451039422897681,2023,1,9978,9.208238163884312,GMC,GMC,Gasoline,Automatic,None reported,Yes,1017
77999,11.264451285076724,2018,6,18500,9.825580063659602,Ford,Ford,Gasoline,Manual,Accident/damage reported,Yes,1018
79990,11.289656905842868,2021,3,72843,11.19607544721571,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,1019
20000,9.903487552536127,2017,7,67500,11.119897691565697,Buick,Buick,Gasoline,Automatic,None reported,Yes,1020
65990,11.097258494377467,2020,4,43534,10.681320491262715,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,1021
28500,10.257659366256743,2017,7,36900,10.515993929932415,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1022
39998,10.596584731846031,2017,7,61720,11.030379508549343,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Unknown,1023
43329,10.676577435769277,2022,2,35938,10.489578335799088,Kia,Kia,Gasoline,Automatic,None reported,Unknown,1024
63100,11.052476048529304,2023,1,10748,9.282568005973063,Toyota,Toyota,Hybrid,Automatic,None reported,Unknown,1025
107900,11.588960151246226,2023,1,4457,8.402455513945814,Audi,Audi,Gasoline,Automatic,None reported,Unknown,1026
26498,10.184824537428069,2018,6,108206,11.591801338311129,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Unknown,1027
46598,10.74931290073778,2020,4,32705,10.395313826292336,Land,Land,Diesel,Automatic,None reported,Unknown,1028
32913,10.401622995485601,2020,4,74026,11.212185170504174,Kia,Kia,Gasoline,Automatic,None reported,Unknown,1029
45950,10.735309127783832,2020,4,24651,10.112613312082134,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,1030
69000,11.141861783579396,2022,2,13000,9.472781556562168,BMW,BMW,Hybrid,Automatic,None reported,Yes,1031
133500,11.801856756822442,2023,1,11700,9.367429587218957,Land,Land,Hybrid,Automatic,None reported,Yes,1032
54000,10.896739325546411,2015,9,77500,11.258046118484,Chevrolet,Chevrolet,Diesel,Automatic,None reported,Yes,1033
7999,8.987071812848821,2007,17,82000,11.314486721293981,Maserati,Maserati,Gasoline,Automatic,Accident/damage reported,Yes,1034
55329,10.921052462350916,2021,3,29830,10.303303400245593,Ford,Ford,Gasoline,Automatic,None reported,Unknown,1035
17800,9.786953736280177,2016,8,83100,11.32781201446548,Mazda,Mazda,Unknown/Other,Automatic,None reported,Yes,1036
16500,9.711115659888671,2019,5,62660,11.045494523523427,Kia,Kia,Gasoline,Automatic,None reported,Yes,1037
59000,10.985292722887856,2018,6,56006,10.933231961905438,Land,Land,Gasoline,Automatic,None reported,Yes,1038
52998,10.878009455973187,2021,3,31365,10.35347978269437,Lexus,Lexus,Hybrid,Other,None reported,Unknown,1039
14900,9.60911649193355,2004,20,27600,10.225607282932941,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,1040
19600,9.883284845218608,2012,12,47245,10.763123273253704,Honda,Honda,Gasoline,Manual,None reported,Yes,1041
31990,10.373178632943564,2017,7,73948,11.211130945397075,Lexus,Lexus,Hybrid,Automatic,None reported,Yes,1042
31953,10.372021352111275,2019,5,36757,10.51211116802542,RAM,RAM,E85 Flex Fuel,Automatic,None reported,Yes,1043
48000,10.778956289890028,2023,1,4786,8.473659189392508,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,1044
78900,11.275936506833965,2023,1,1900,7.550135342488429,Audi,Audi,Gasoline,Automatic,None reported,Yes,1045
15000,9.615805480084347,2014,10,52060,10.86017138696953,Hyundai,Hyundai,Gasoline,Manual,Accident/damage reported,Yes,1046
41500,10.63344870621879,2008,16,58000,10.968215530759236,Porsche,Porsche,Gasoline,Manual,None reported,Yes,1047
26095,10.169499004077514,2010,14,52246,10.863737751910739,Ford,Ford,Diesel,Manual,None reported,Yes,1048
16999,9.74090979777877,2016,8,64290,11.07117493153335,Kia,Kia,Gasoline,Automatic,None reported,Unknown,1049
21500,9.975808214115753,2009,15,37500,10.53212287826962,Nissan,Nissan,Gasoline,Manual,None reported,Yes,1050
40750,10.61521111866901,2023,1,2121,7.660114319173928,Genesis,Genesis,Gasoline,Automatic,None reported,Yes,1051
26000,10.165851817003619,2013,11,57000,10.950824090522445,Land,Land,Gasoline,Automatic,None reported,Yes,1052
69500,11.149082031552883,2020,4,22000,9.99884318585288,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1053
66500,11.104957226643945,2023,1,2000,7.601402334583733,Ford,Ford,Gasoline,Automatic,None reported,Yes,1054
32000,10.373491181781864,2018,6,61802,11.031707185956895,RAM,RAM,E85 Flex Fuel,Automatic,None reported,Yes,1055
17500,9.769956159911606,2010,14,73000,11.19822841866684,Dodge,Dodge,Unknown/Other,Automatic,None reported,Yes,1056
7500,8.922658299524402,2013,11,110000,11.608244735642321,Chevrolet,Chevrolet,Unknown/Other,Automatic,None reported,Yes,1057
13500,9.51044496442652,2013,11,106700,11.577785809317154,Jeep,Jeep,E85 Flex Fuel,Automatic,None reported,Yes,1058
35999,10.49124643927466,2013,11,75965,11.238041150748309,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,1059
48995,10.79947353106992,2022,2,31804,10.367378789112905,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,1060
11500,9.350102314351341,1992,32,125800,11.74245657234248,Mazda,Mazda,Unknown/Other,Manual,None reported,Yes,1061
6000,8.699514748210191,2005,19,116320,11.664108889704258,Chrysler,Chrysler,Gasoline,Automatic,Accident/damage reported,Yes,1062
9900,9.20029003612268,2011,13,156875,11.96321096334986,Audi,Audi,Gasoline,Manual,Accident/damage reported,Yes,1063
85000,11.350406535472453,2023,1,197,5.288267030694535,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,1064
28500,10.257659366256743,2020,4,35200,10.468829770273567,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,1065
19000,9.852194258148577,2014,10,76000,11.23850177707664,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,1066
34500,10.448714603019452,2019,5,29000,10.275085591132715,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,1067
44495,10.703132102290963,2019,5,33499,10.419300717813158,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,1068
30999,10.341710224882465,2019,5,25779,10.157354276493178,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Unknown,1069
9500,9.159047077588632,2015,9,76296,11.242388898019872,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,1070
12800,9.457200449907708,2014,10,29553,10.293974377463579,BMW,BMW,Unknown/Other,Automatic,None reported,Yes,1071
4500,8.411832675758411,2011,13,109902,11.607353437562363,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,1072
33500,10.419300717813158,2019,5,23083,10.046895015830858,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1073
4199,8.342601680684194,2003,21,143600,11.874793899360315,Toyota,Toyota,Gasoline,Manual,None reported,Yes,1074
54800,10.911445472936107,2021,3,22000,9.99884318585288,RAM,RAM,Gasoline,Automatic,None reported,Yes,1075
81500,11.308358299228955,2022,2,13000,9.472781556562168,Mercedes-Benz,Mercedes-Benz,Hybrid,Automatic,None reported,Yes,1076
28000,10.239959789157341,2018,6,53000,10.87806606028079,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,1077
52999,10.878028324431728,2019,5,44741,10.70866793677185,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,1078
5700,8.648221453822641,2008,16,202000,12.216027926866138,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,1079
6995,8.852950887099581,2006,18,215000,12.278397958261774,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,1080
49998,10.819738283610262,2019,5,77138,11.253364268235103,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,1081
25999,10.165813354725493,2018,6,90641,11.41467296077178,Volvo,Volvo,Gasoline,Automatic,None reported,Unknown,1082
7700,8.948975607841776,2011,13,177702,12.087868896386281,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,1083
29497,10.292043842241378,2018,6,58350,10.974231775528432,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1084
17000,9.740968623038354,2010,14,86170,11.364088973133402,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,1085
20199,9.91338837721339,2012,12,36568,10.506956165951394,Mazda,Mazda,Gasoline,Manual,Accident/damage reported,Yes,1086
16250,9.695848187757884,2015,9,54357,10.9033470758296,Ford,Ford,Gasoline,Automatic,None reported,Yes,1087
59598,10.995377295443411,2015,9,20394,9.923045051751659,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Unknown,1088
31113,10.345381017257845,2023,1,7578,8.93313654381203,Kia,Kia,Hybrid,Automatic,None reported,Unknown,1089
20900,9.947504437952903,2010,14,64800,11.079076314320059,Porsche,Porsche,Gasoline,Manual,Accident/damage reported,Yes,1090
27750,10.23099111917458,2016,8,117780,11.67658224686836,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,1091
18200,9.809176873064887,2019,5,33100,10.407318772389159,Hyundai,Hyundai,Unknown/Other,Automatic,None reported,Yes,1092
18750,9.838949031398556,2016,8,86202,11.364460258830404,Land,Land,Gasoline,Automatic,None reported,Yes,1093
19550,9.880730565413511,2012,12,163000,12.001511614739405,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,1094
24900,10.1226230824528,2004,20,35400,10.474495347310453,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1095
22000,9.998797732340453,2018,6,31000,10.34177474101152,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,1096
40998,10.621278564008833,2018,6,103069,11.543163648030838,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,1097
135800,11.818938494106733,2021,3,22480,10.02042578700401,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,1098
39500,10.584055950889214,2016,8,91000,11.418625774449596,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,1099
44800,10.709963418403076,2010,14,41500,10.633472802314019,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,1100
13000,9.472704636443673,2010,14,91545,11.424596857176535,BMW,BMW,Gasoline,Automatic,None reported,Yes,1101
162500,11.998433280751929,2022,2,4100,8.31898612539206,Audi,Audi,Hybrid,Automatic,None reported,Yes,1102
5000,8.517193191416238,2006,18,110000,11.608244735642321,Buick,Buick,Gasoline,Automatic,None reported,Yes,1103
18500,9.825526011066415,2016,8,88000,11.385103457032141,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,1104
37000,10.51867319162636,2018,6,42833,10.665087458730515,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,1105
114998,11.652670015889809,2020,4,23278,10.055306945596307,Porsche,Porsche,Gasoline,Automatic,None reported,Unknown,1106
15300,9.635608107380527,1993,31,106983,11.580434569552633,Mercedes-Benz,Mercedes-Benz,Unknown/Other,Automatic,None reported,Yes,1107
24995,10.12643108384767,2015,9,60100,11.003781759319981,BMW,BMW,Gasoline,Automatic,None reported,Yes,1108
69685,11.15174036555361,2022,2,17381,9.763190466997406,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,1109
12995,9.47231994707559,2013,11,63172,11.053632273662666,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,1110
10900,9.296518068217235,2010,14,72000,11.184435286790631,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,1111
47500,10.768484990022733,2022,2,4820,8.480736654405622,Kia,Kia,Unknown/Other,Automatic,None reported,Yes,1112
25990,10.165467127635536,2014,10,67900,11.125806040978839,Audi,Audi,Gasoline,Manual,Unknown,Unknown,1113
38000,10.545341438708522,2018,6,51000,10.839600519357369,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,1114
35000,10.46310334047155,2013,11,54500,10.905974329106854,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,1115
16500,9.711115659888671,2006,18,61840,11.032321853893817,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,1116
16750,9.726153537253213,2006,18,28950,10.273360024718905,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Unknown,Unknown,1117
5000,8.517193191416238,2002,22,300000,12.611541086966115,GMC,GMC,Diesel,Automatic,Accident/damage reported,Yes,1118
17000,9.740968623038354,2011,13,103400,11.546369912189585,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,1119
109900,11.607326140391713,2023,1,816,6.705639094860003,BMW,BMW,Gasoline,Automatic,None reported,Unknown,1120
81998,11.31445013570504,2023,1,3678,8.210396255104774,Land,Land,Hybrid,Automatic,None reported,Unknown,1121
22000,9.998797732340453,2016,8,107000,11.580593459194764,Ford,Ford,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,1122
114998,11.652670015889809,2022,2,5018,8.520985989654934,BMW,BMW,Gasoline,Automatic,None reported,Unknown,1123
71400,11.176053148327675,2010,14,13850,9.536112711175099,Porsche,Porsche,Gasoline,Manual,None reported,Yes,1124
11400,9.341368634382587,2008,16,46700,10.751520856703959,Volvo,Volvo,Gasoline,Automatic,Unknown,Unknown,1125
27798,10.232719354644704,2021,3,21478,9.974830992604263,Chrysler,Chrysler,Gasoline,Automatic,None reported,Unknown,1126
20499,9.928131383448887,2020,4,64200,11.06977406588073,Honda,Honda,Hybrid,CVT,Accident/damage reported,Yes,1127
36250,10.49819466028282,2006,18,31075,10.344191096070311,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,1128
47800,10.774780918479548,2022,2,25250,10.136621037879685,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,1129
71950,11.183726712315513,2020,4,35400,10.474495347310453,BMW,BMW,Gasoline,Automatic,None reported,Yes,1130
16000,9.680344001221918,2004,20,74030,11.212239203383193,Audi,Audi,Gasoline,Manual,None reported,Yes,1131
69998,11.156221949194753,2021,3,48549,10.790349473719472,Ford,Ford,Diesel,Automatic,None reported,Unknown,1132
32500,10.388995368317829,2023,1,5182,8.553139318189707,Kia,Kia,Gasoline,Automatic,None reported,Yes,1133
33500,10.419300717813158,2019,5,31681,10.363503975248795,RAM,RAM,Gasoline,Automatic,Accident/damage reported,Yes,1134
80998,11.302179741991715,2020,4,23430,10.061815210915432,BMW,BMW,Gasoline,Automatic,None reported,Unknown,1135
29000,10.275051108968611,2015,9,30300,10.318935994253193,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,1136
14599,9.58870831219998,2016,8,112000,11.626263078808801,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,1137
19990,9.902987427494446,2014,10,127356,11.754749445524398,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,1138
28890,10.27125079346028,2017,7,50600,10.831726617926124,Volkswagen,Volkswagen,Gasoline,Automatic,Accident/damage reported,Yes,1139
